statement_job_id,parent_job_id,statement_type,start_time,end_time,duration_sec,total_bytes_processed,total_bytes_billed,total_slot_ms,error_message
acme-analytics-prod:EU.job_20260621020418_003305_0427c8,acme-analytics-prod:EU.job_20260621020418_003304_788ed0,CREATE_TABLE_AS_SELECT,2026-06-21 02:04:18,2026-06-21 02:04:20,2,17552749866,17553162240,12733,
acme-analytics-prod:EU.job_20260621020420_003306_afa40a,acme-analytics-prod:EU.job_20260621020418_003304_788ed0,MERGE,2026-06-21 02:04:20,2026-06-21 02:04:21,1,2653322654,2653945856,23000,
acme-analytics-prod:EU.job_20260621020421_003307_2852f8,acme-analytics-prod:EU.job_20260621020418_003304_788ed0,DROP_TABLE,2026-06-21 02:04:21,2026-06-21 02:04:23,1,0,10485760,13345,
acme-analytics-prod:EU.job_20260622021337_003384_5f21f9,acme-analytics-prod:EU.job_20260622021337_003383_3adb9a,CREATE_TABLE_AS_SELECT,2026-06-22 02:13:37,2026-06-22 02:13:40,3,41575618975,41576038400,32248,
acme-analytics-prod:EU.job_20260622021340_003385_71e06a,acme-analytics-prod:EU.job_20260622021337_003383_3adb9a,MERGE,2026-06-22 02:13:40,2026-06-22 02:13:43,3,6284686589,6285164544,25778,
acme-analytics-prod:EU.job_20260622021343_003386_af2a52,acme-analytics-prod:EU.job_20260622021337_003383_3adb9a,DROP_TABLE,2026-06-22 02:13:43,2026-06-22 02:13:47,3,0,10485760,55835,
acme-analytics-prod:EU.job_20260622021345_003389_4ec04e,acme-analytics-prod:EU.job_20260622021345_003388_6880e6,CREATE_TABLE_AS_SELECT,2026-06-22 02:13:45,2026-06-22 02:13:56,12,124686179763,124687220736,67576,
acme-analytics-prod:EU.job_20260622021356_003390_b5259a,acme-analytics-prod:EU.job_20260622021345_003388_6880e6,MERGE,2026-06-22 02:13:56,2026-06-22 02:14:11,15,18847910894,18848153600,98107,
acme-analytics-prod:EU.job_20260622021411_003391_b657c3,acme-analytics-prod:EU.job_20260622021345_003388_6880e6,DROP_TABLE,2026-06-22 02:14:11,2026-06-22 02:14:28,17,0,10485760,35805,
acme-analytics-prod:EU.job_20260622021403_003395_04d825,acme-analytics-prod:EU.job_20260622021403_003394_2832e9,CREATE_TABLE_AS_SELECT,2026-06-22 02:14:03,2026-06-22 02:14:14,11,283894876707,283895660544,102430,
acme-analytics-prod:EU.job_20260622021414_003396_db8cc2,acme-analytics-prod:EU.job_20260622021403_003394_2832e9,MERGE,2026-06-22 02:14:14,2026-06-22 02:14:22,8,42914341827,42915069952,76126,
acme-analytics-prod:EU.job_20260622021422_003397_a9ae8a,acme-analytics-prod:EU.job_20260622021403_003394_2832e9,DROP_TABLE,2026-06-22 02:14:22,2026-06-22 02:14:39,17,0,10485760,101178,
acme-analytics-prod:EU.job_20260622021430_003399_9a1f54,acme-analytics-prod:EU.job_20260622021430_003398_174173,CREATE_TABLE_AS_SELECT,2026-06-22 02:14:30,2026-06-22 02:14:31,0,14485105028,14486077440,7213,
acme-analytics-prod:EU.job_20260622021431_003400_398d39,acme-analytics-prod:EU.job_20260622021430_003398_174173,MERGE,2026-06-22 02:14:31,2026-06-22 02:14:31,1,2189608899,2190475264,3900,
acme-analytics-prod:EU.job_20260622021431_003401_3bbaef,acme-analytics-prod:EU.job_20260622021430_003398_174173,DROP_TABLE,2026-06-22 02:14:31,2026-06-22 02:14:32,0,0,10485760,5451,
acme-analytics-prod:EU.job_20260622104016_003435_9dad32,acme-analytics-prod:EU.job_20260622104016_003434_173a7e,CREATE_TABLE_AS_SELECT,2026-06-22 10:40:16,2026-06-22 10:40:24,8,105749140943,105749938176,109399,
acme-analytics-prod:EU.job_20260622104024_003436_c1d420,acme-analytics-prod:EU.job_20260622104016_003434_173a7e,MERGE,2026-06-22 10:40:24,2026-06-22 10:40:31,8,15985335258,15985541120,47466,
acme-analytics-prod:EU.job_20260622104031_003437_328000,acme-analytics-prod:EU.job_20260622104016_003434_173a7e,DROP_TABLE,2026-06-22 10:40:31,2026-06-22 10:40:41,10,0,10485760,103164,
acme-analytics-prod:EU.job_20260622104057_003443_727cda,acme-analytics-prod:EU.job_20260622104057_003442_51c56d,CREATE_TABLE_AS_SELECT,2026-06-22 10:40:57,2026-06-22 10:41:00,3,31177237091,31177310208,7808,
acme-analytics-prod:EU.job_20260622104100_003444_b56ef6,acme-analytics-prod:EU.job_20260622104057_003442_51c56d,MERGE,2026-06-22 10:41:00,2026-06-22 10:41:03,4,4712838164,4713349120,78386,
acme-analytics-prod:EU.job_20260622104103_003445_fafd18,acme-analytics-prod:EU.job_20260622104057_003442_51c56d,DROP_TABLE,2026-06-22 10:41:03,2026-06-22 10:41:06,3,0,10485760,4911,
acme-analytics-prod:EU.job_20260622104126_003452_929a7c,acme-analytics-prod:EU.job_20260622104126_003451_594a38,CREATE_TABLE_AS_SELECT,2026-06-22 10:41:26,2026-06-22 10:41:27,1,13606685451,13607370752,23334,
acme-analytics-prod:EU.job_20260622104127_003453_775462,acme-analytics-prod:EU.job_20260622104126_003451_594a38,MERGE,2026-06-22 10:41:27,2026-06-22 10:41:29,2,2056824544,2057306112,16723,
acme-analytics-prod:EU.job_20260622104129_003454_dda752,acme-analytics-prod:EU.job_20260622104126_003451_594a38,DROP_TABLE,2026-06-22 10:41:29,2026-06-22 10:41:32,2,0,10485760,6832,
acme-analytics-prod:EU.job_20260622124035_003466_b3b99b,acme-analytics-prod:EU.job_20260622124035_003465_823cfa,CREATE_TABLE_AS_SELECT,2026-06-22 12:40:35,2026-06-22 12:40:42,8,113955282952,113956093952,108813,
acme-analytics-prod:EU.job_20260622124042_003467_d79d17,acme-analytics-prod:EU.job_20260622124035_003465_823cfa,MERGE,2026-06-22 12:40:42,2026-06-22 12:40:55,12,17225798585,17226006528,81964,
acme-analytics-prod:EU.job_20260622124055_003468_c84447,acme-analytics-prod:EU.job_20260622124035_003465_823cfa,DROP_TABLE,2026-06-22 12:40:55,2026-06-22 12:41:06,11,0,10485760,240974,
acme-analytics-prod:EU.job_20260622124215_003482_952fa0,acme-analytics-prod:EU.job_20260622124215_003481_cbe0d7,CREATE_TABLE_AS_SELECT,2026-06-22 12:42:15,2026-06-22 12:42:16,1,16528217548,16528703488,13497,
acme-analytics-prod:EU.job_20260622124216_003483_f08bae,acme-analytics-prod:EU.job_20260622124215_003481_cbe0d7,MERGE,2026-06-22 12:42:16,2026-06-22 12:42:18,1,2498451489,2498756608,16514,
acme-analytics-prod:EU.job_20260622124218_003484_d339c0,acme-analytics-prod:EU.job_20260622124215_003481_cbe0d7,DROP_TABLE,2026-06-22 12:42:18,2026-06-22 12:42:19,2,0,10485760,20016,
acme-analytics-prod:EU.job_20260622124252_003489_ed33f6,acme-analytics-prod:EU.job_20260622124252_003488_79595c,CREATE_TABLE_AS_SELECT,2026-06-22 12:42:52,2026-06-22 12:42:54,2,31195996322,31196184576,29442,
acme-analytics-prod:EU.job_20260622124254_003490_6d59a5,acme-analytics-prod:EU.job_20260622124252_003488_79595c,MERGE,2026-06-22 12:42:54,2026-06-22 12:42:55,1,4715673862,4716494848,18404,
acme-analytics-prod:EU.job_20260622124255_003491_495e7a,acme-analytics-prod:EU.job_20260622124252_003488_79595c,DROP_TABLE,2026-06-22 12:42:55,2026-06-22 12:42:55,1,0,10485760,11982,
acme-analytics-prod:EU.job_20260623020930_003567_3aea68,acme-analytics-prod:EU.job_20260623020930_003566_cd317e,CREATE_TABLE_AS_SELECT,2026-06-23 02:09:30,2026-06-23 02:09:33,3,33176232318,33176944640,28924,
acme-analytics-prod:EU.job_20260623020933_003568_d75230,acme-analytics-prod:EU.job_20260623020930_003566_cd317e,MERGE,2026-06-23 02:09:33,2026-06-23 02:09:35,2,5015011862,5015339008,15392,
acme-analytics-prod:EU.job_20260623020935_003569_999601,acme-analytics-prod:EU.job_20260623020930_003566_cd317e,DROP_TABLE,2026-06-23 02:09:35,2026-06-23 02:09:38,2,0,10485760,32116,
acme-analytics-prod:EU.job_20260623020936_003572_a65da4,acme-analytics-prod:EU.job_20260623020936_003571_0e04d9,CREATE_TABLE_AS_SELECT,2026-06-23 02:09:36,2026-06-23 02:09:43,7,109749236587,109750255616,25881,
acme-analytics-prod:EU.job_20260623020943_003573_3d46f9,acme-analytics-prod:EU.job_20260623020936_003571_0e04d9,MERGE,2026-06-23 02:09:43,2026-06-23 02:09:57,13,16590000879,16590569472,73457,
acme-analytics-prod:EU.job_20260623020957_003574_f7e758,acme-analytics-prod:EU.job_20260623020936_003571_0e04d9,DROP_TABLE,2026-06-23 02:09:57,2026-06-23 02:10:09,12,0,10485760,174535,
acme-analytics-prod:EU.job_20260623021004_003578_b84ba1,acme-analytics-prod:EU.job_20260623021004_003577_f92c53,CREATE_TABLE_AS_SELECT,2026-06-23 02:10:04,2026-06-23 02:10:25,20,251044719356,251044823040,299681,
acme-analytics-prod:EU.job_20260623021025_003579_c18792,acme-analytics-prod:EU.job_20260623021004_003577_f92c53,MERGE,2026-06-23 02:10:25,2026-06-23 02:10:38,13,37948620367,37949014016,21645,
acme-analytics-prod:EU.job_20260623021038_003580_2acafb,acme-analytics-prod:EU.job_20260623021004_003577_f92c53,DROP_TABLE,2026-06-23 02:10:38,2026-06-23 02:10:47,10,0,10485760,138962,
acme-analytics-prod:EU.job_20260623021025_003582_a98dde,acme-analytics-prod:EU.job_20260623021025_003581_626fa6,CREATE_TABLE_AS_SELECT,2026-06-23 02:10:25,2026-06-23 02:10:25,1,13669926640,13670285312,6386,
acme-analytics-prod:EU.job_20260623021025_003583_6ee530,acme-analytics-prod:EU.job_20260623021025_003581_626fa6,MERGE,2026-06-23 02:10:25,2026-06-23 02:10:26,1,2066384259,2066743296,10686,
acme-analytics-prod:EU.job_20260623021026_003584_e7769d,acme-analytics-prod:EU.job_20260623021025_003581_626fa6,DROP_TABLE,2026-06-23 02:10:26,2026-06-23 02:10:27,1,0,10485760,8270,
acme-analytics-prod:EU.job_20260623090907_003611_925b27,acme-analytics-prod:EU.job_20260623090907_003610_688710,CREATE_TABLE_AS_SELECT,2026-06-23 09:09:07,2026-06-23 09:09:09,3,18059021618,18059624448,54215,
acme-analytics-prod:EU.job_20260623090909_003612_f38be1,acme-analytics-prod:EU.job_20260623090907_003610_688710,MERGE,2026-06-23 09:09:09,2026-06-23 09:09:10,1,2729852105,2730491904,16040,
acme-analytics-prod:EU.job_20260623090910_003613_d6c264,acme-analytics-prod:EU.job_20260623090907_003610_688710,DROP_TABLE,2026-06-23 09:09:10,2026-06-23 09:09:12,2,0,10485760,26766,
acme-analytics-prod:EU.job_20260623090914_003617_d46970,acme-analytics-prod:EU.job_20260623090914_003616_986b70,CREATE_TABLE_AS_SELECT,2026-06-23 09:09:14,2026-06-23 09:09:16,2,31779886363,31780241408,5824,
acme-analytics-prod:EU.job_20260623090916_003618_69acff,acme-analytics-prod:EU.job_20260623090914_003616_986b70,MERGE,2026-06-23 09:09:16,2026-06-23 09:09:17,2,4803936310,4804575232,31818,
acme-analytics-prod:EU.job_20260623090917_003619_76793f,acme-analytics-prod:EU.job_20260623090914_003616_986b70,DROP_TABLE,2026-06-23 09:09:17,2026-06-23 09:09:20,2,0,10485760,12475,
acme-analytics-prod:EU.job_20260623143001_003644_6080d6,acme-analytics-prod:EU.job_20260623143001_003643_6c00fb,CREATE_TABLE_AS_SELECT,2026-06-23 14:30:01,2026-06-23 14:30:02,1,30975012829,30975983616,18057,
acme-analytics-prod:EU.job_20260623143002_003645_963828,acme-analytics-prod:EU.job_20260623143001_003643_6c00fb,MERGE,2026-06-23 14:30:02,2026-06-23 14:30:03,1,4682269381,4682940416,10691,
acme-analytics-prod:EU.job_20260623143003_003646_22c92d,acme-analytics-prod:EU.job_20260623143001_003643_6c00fb,DROP_TABLE,2026-06-23 14:30:03,2026-06-23 14:30:05,2,0,10485760,22821,
acme-analytics-prod:EU.job_20260623143036_003652_381c36,acme-analytics-prod:EU.job_20260623143036_003651_af4c49,CREATE_TABLE_AS_SELECT,2026-06-23 14:30:36,2026-06-23 14:31:00,24,225756106139,225756315648,274600,
acme-analytics-prod:EU.job_20260623143100_003653_d63599,acme-analytics-prod:EU.job_20260623143036_003651_af4c49,MERGE,2026-06-23 14:31:00,2026-06-23 14:31:33,32,34125923021,34126954496,68804,
acme-analytics-prod:EU.job_20260623143133_003654_d18ae9,acme-analytics-prod:EU.job_20260623143036_003651_af4c49,DROP_TABLE,2026-06-23 14:31:33,2026-06-23 14:31:48,16,0,10485760,55322,
acme-analytics-prod:EU.job_20260623143117_003656_ed1fcc,acme-analytics-prod:EU.job_20260623143117_003655_09edb2,CREATE_TABLE_AS_SELECT,2026-06-23 14:31:17,2026-06-23 14:31:18,1,13755766063,13756268544,13254,
acme-analytics-prod:EU.job_20260623143118_003657_2bd6fe,acme-analytics-prod:EU.job_20260623143117_003655_09edb2,MERGE,2026-06-23 14:31:18,2026-06-23 14:31:19,2,2079359986,2080374784,2850,
acme-analytics-prod:EU.job_20260623143119_003658_4a2562,acme-analytics-prod:EU.job_20260623143117_003655_09edb2,DROP_TABLE,2026-06-23 14:31:19,2026-06-23 14:31:20,1,0,10485760,16635,
acme-analytics-prod:EU.job_20260624022032_003758_840bbd,acme-analytics-prod:EU.job_20260624022032_003757_7202a1,CREATE_TABLE_AS_SELECT,2026-06-24 02:20:32,2026-06-24 02:20:32,1,39185385491,39186333696,19434,
acme-analytics-prod:EU.job_20260624022032_003759_dee91f,acme-analytics-prod:EU.job_20260624022032_003757_7202a1,MERGE,2026-06-24 02:20:32,2026-06-24 02:20:34,2,5923372225,5923405824,12476,
acme-analytics-prod:EU.job_20260624022034_003760_1217b4,acme-analytics-prod:EU.job_20260624022032_003757_7202a1,DROP_TABLE,2026-06-24 02:20:34,2026-06-24 02:20:36,1,0,10485760,16173,
acme-analytics-prod:EU.job_20260624022052_003763_b3005e,acme-analytics-prod:EU.job_20260624022052_003762_d84a1d,CREATE_TABLE_AS_SELECT,2026-06-24 02:20:52,2026-06-24 02:20:55,3,92479847745,92480208896,45042,
acme-analytics-prod:EU.job_20260624022055_003764_3c827b,acme-analytics-prod:EU.job_20260624022052_003762_d84a1d,MERGE,2026-06-24 02:20:55,2026-06-24 02:21:00,5,13979511868,13979615232,46162,
acme-analytics-prod:EU.job_20260624022100_003765_543b5f,acme-analytics-prod:EU.job_20260624022052_003762_d84a1d,DROP_TABLE,2026-06-24 02:21:00,2026-06-24 02:21:04,3,0,10485760,49507,
acme-analytics-prod:EU.job_20260624022122_003768_3992f0,acme-analytics-prod:EU.job_20260624022122_003767_26c7d6,CREATE_TABLE_AS_SELECT,2026-06-24 02:21:22,2026-06-24 02:21:34,12,290392868500,290393686016,34310,
acme-analytics-prod:EU.job_20260624022134_003769_68813a,acme-analytics-prod:EU.job_20260624022122_003767_26c7d6,MERGE,2026-06-24 02:21:34,2026-06-24 02:21:39,5,43896596401,43897585664,100986,
acme-analytics-prod:EU.job_20260624022139_003770_6f99f8,acme-analytics-prod:EU.job_20260624022122_003767_26c7d6,DROP_TABLE,2026-06-24 02:21:39,2026-06-24 02:21:51,12,0,10485760,150652,
acme-analytics-prod:EU.job_20260624022153_003772_252da5,acme-analytics-prod:EU.job_20260624022153_003771_7867b7,CREATE_TABLE_AS_SELECT,2026-06-24 02:21:53,2026-06-24 02:21:53,0,14865606946,14865661952,1857,
acme-analytics-prod:EU.job_20260624022153_003773_03a3c7,acme-analytics-prod:EU.job_20260624022153_003771_7867b7,MERGE,2026-06-24 02:21:53,2026-06-24 02:21:53,0,2247126631,2248146944,3346,
acme-analytics-prod:EU.job_20260624022153_003774_341219,acme-analytics-prod:EU.job_20260624022153_003771_7867b7,DROP_TABLE,2026-06-24 02:21:53,2026-06-24 02:21:54,0,0,10485760,2638,
acme-analytics-prod:EU.job_20260624091002_003799_dd36c4,acme-analytics-prod:EU.job_20260624091002_003798_bf32aa,CREATE_TABLE_AS_SELECT,2026-06-24 09:10:02,2026-06-24 09:10:20,19,241854610604,241855102976,74267,
acme-analytics-prod:EU.job_20260624091020_003800_acec8b,acme-analytics-prod:EU.job_20260624091002_003798_bf32aa,MERGE,2026-06-24 09:10:20,2026-06-24 09:10:51,31,36559417882,36559650816,118419,
acme-analytics-prod:EU.job_20260624091051_003801_e90724,acme-analytics-prod:EU.job_20260624091002_003798_bf32aa,DROP_TABLE,2026-06-24 09:10:51,2026-06-24 09:11:05,14,0,10485760,248065,
acme-analytics-prod:EU.job_20260624091043_003804_a81f42,acme-analytics-prod:EU.job_20260624091043_003803_7f9569,CREATE_TABLE_AS_SELECT,2026-06-24 09:10:43,2026-06-24 09:11:07,24,125959315672,125960192000,37497,
acme-analytics-prod:EU.job_20260624091107_003805_55ea99,acme-analytics-prod:EU.job_20260624091043_003803_7f9569,MERGE,2026-06-24 09:11:07,2026-06-24 09:11:24,17,19040361671,19041091584,147185,
acme-analytics-prod:EU.job_20260624091124_003806_284fe3,acme-analytics-prod:EU.job_20260624091043_003803_7f9569,DROP_TABLE,2026-06-24 09:11:24,2026-06-24 09:11:38,14,0,10485760,49011,
acme-analytics-prod:EU.job_20260624091243_003816_b187de,acme-analytics-prod:EU.job_20260624091243_003815_2381f2,CREATE_TABLE_AS_SELECT,2026-06-24 09:12:43,2026-06-24 09:12:45,2,41742233765,41742761984,5283,
acme-analytics-prod:EU.job_20260624091245_003817_6cb4a5,acme-analytics-prod:EU.job_20260624091243_003815_2381f2,MERGE,2026-06-24 09:12:45,2026-06-24 09:12:47,2,6309872545,6310330368,39167,
acme-analytics-prod:EU.job_20260624091247_003818_bfa217,acme-analytics-prod:EU.job_20260624091243_003815_2381f2,DROP_TABLE,2026-06-24 09:12:47,2026-06-24 09:12:51,4,0,10485760,16815,
acme-analytics-prod:EU.job_20260624134919_003834_23a9c6,acme-analytics-prod:EU.job_20260624134919_003833_a16e16,CREATE_TABLE_AS_SELECT,2026-06-24 13:49:19,2026-06-24 13:49:24,5,204776542279,204777455616,16179,
acme-analytics-prod:EU.job_20260624134924_003835_e26b6d,acme-analytics-prod:EU.job_20260624134919_003833_a16e16,MERGE,2026-06-24 13:49:24,2026-06-24 13:49:28,4,30954593600,30955012096,52528,
acme-analytics-prod:EU.job_20260624134928_003836_06b76c,acme-analytics-prod:EU.job_20260624134919_003833_a16e16,DROP_TABLE,2026-06-24 13:49:28,2026-06-24 13:49:34,6,0,10485760,30868,
acme-analytics-prod:EU.job_20260624135021_003839_33a85c,acme-analytics-prod:EU.job_20260624135021_003838_c5d126,CREATE_TABLE_AS_SELECT,2026-06-24 13:50:21,2026-06-24 13:50:27,6,101346334422,101346967552,43719,
acme-analytics-prod:EU.job_20260624135027_003840_fa37dc,acme-analytics-prod:EU.job_20260624135021_003838_c5d126,MERGE,2026-06-24 13:50:27,2026-06-24 13:50:30,3,15319794738,15320743936,43674,
acme-analytics-prod:EU.job_20260624135030_003841_af4e54,acme-analytics-prod:EU.job_20260624135021_003838_c5d126,DROP_TABLE,2026-06-24 13:50:30,2026-06-24 13:50:34,5,0,10485760,73538,
acme-analytics-prod:EU.job_20260624135132_003849_b3591b,acme-analytics-prod:EU.job_20260624135132_003848_8d5821,CREATE_TABLE_AS_SELECT,2026-06-24 13:51:32,2026-06-24 13:51:33,1,38113838110,38114689024,7590,
acme-analytics-prod:EU.job_20260624135133_003850_dc0f61,acme-analytics-prod:EU.job_20260624135132_003848_8d5821,MERGE,2026-06-24 13:51:33,2026-06-24 13:51:35,2,5761394132,5761925120,30970,
acme-analytics-prod:EU.job_20260624135135_003851_df88ba,acme-analytics-prod:EU.job_20260624135132_003848_8d5821,DROP_TABLE,2026-06-24 13:51:35,2026-06-24 13:51:37,2,0,10485760,10005,
acme-analytics-prod:EU.job_20260624135207_003859_3d8be3,acme-analytics-prod:EU.job_20260624135207_003858_31bd62,CREATE_TABLE_AS_SELECT,2026-06-24 13:52:07,2026-06-24 13:52:07,0,18716180029,18717081600,10193,
acme-analytics-prod:EU.job_20260624135207_003860_f25afa,acme-analytics-prod:EU.job_20260624135207_003858_31bd62,MERGE,2026-06-24 13:52:07,2026-06-24 13:52:08,1,2829190004,2830106624,3792,
acme-analytics-prod:EU.job_20260624135208_003861_e292db,acme-analytics-prod:EU.job_20260624135207_003858_31bd62,DROP_TABLE,2026-06-24 13:52:08,2026-06-24 13:52:09,1,0,10485760,3120,
acme-analytics-prod:EU.job_20260625021034_003954_8094f3,acme-analytics-prod:EU.job_20260625021034_003953_ceeb91,CREATE_TABLE_AS_SELECT,2026-06-25 02:10:34,2026-06-25 02:10:36,2,30406939857,30407655424,18960,
acme-analytics-prod:EU.job_20260625021036_003955_569cfc,acme-analytics-prod:EU.job_20260625021034_003953_ceeb91,MERGE,2026-06-25 02:10:36,2026-06-25 02:10:38,2,4596397885,4596957184,12151,
acme-analytics-prod:EU.job_20260625021038_003956_ff63ff,acme-analytics-prod:EU.job_20260625021034_003953_ceeb91,DROP_TABLE,2026-06-25 02:10:38,2026-06-25 02:10:40,2,0,10485760,10754,
acme-analytics-prod:EU.job_20260625021040_003959_77ceca,acme-analytics-prod:EU.job_20260625021040_003958_7a4af5,CREATE_TABLE_AS_SELECT,2026-06-25 02:10:40,2026-06-25 02:10:43,3,128501476810,128501940224,55730,
acme-analytics-prod:EU.job_20260625021043_003960_2b42a6,acme-analytics-prod:EU.job_20260625021040_003958_7a4af5,MERGE,2026-06-25 02:10:43,2026-06-25 02:10:46,3,19424641843,19424870400,19970,
acme-analytics-prod:EU.job_20260625021046_003961_df0001,acme-analytics-prod:EU.job_20260625021040_003958_7a4af5,DROP_TABLE,2026-06-25 02:10:46,2026-06-25 02:10:47,1,0,10485760,4132,
acme-analytics-prod:EU.job_20260625021054_003965_3f42a8,acme-analytics-prod:EU.job_20260625021054_003964_1f7f60,CREATE_TABLE_AS_SELECT,2026-06-25 02:10:54,2026-06-25 02:11:08,14,217863043956,217863684096,235933,
acme-analytics-prod:EU.job_20260625021108_003966_5d9bb7,acme-analytics-prod:EU.job_20260625021054_003964_1f7f60,MERGE,2026-06-25 02:11:08,2026-06-25 02:11:19,10,32932785714,32933675008,91671,
acme-analytics-prod:EU.job_20260625021119_003967_0c95d7,acme-analytics-prod:EU.job_20260625021054_003964_1f7f60,DROP_TABLE,2026-06-25 02:11:19,2026-06-25 02:11:29,11,0,10485760,52624,
acme-analytics-prod:EU.job_20260625021136_003969_1a819f,acme-analytics-prod:EU.job_20260625021136_003968_9114ec,CREATE_TABLE_AS_SELECT,2026-06-25 02:11:36,2026-06-25 02:11:37,1,14161421738,14162067456,17440,
acme-analytics-prod:EU.job_20260625021137_003970_99679c,acme-analytics-prod:EU.job_20260625021136_003968_9114ec,MERGE,2026-06-25 02:11:37,2026-06-25 02:11:37,1,2140680030,2141192192,15781,
acme-analytics-prod:EU.job_20260625021137_003971_9c6315,acme-analytics-prod:EU.job_20260625021136_003968_9114ec,DROP_TABLE,2026-06-25 02:11:37,2026-06-25 02:11:38,1,0,10485760,1656,
acme-analytics-prod:EU.job_20260625112201_003997_a839da,acme-analytics-prod:EU.job_20260625112201_003996_db1fd2,CREATE_TABLE_AS_SELECT,2026-06-25 11:22:01,2026-06-25 11:22:03,2,39083590248,39084621824,27576,
acme-analytics-prod:EU.job_20260625112203_003998_fe798c,acme-analytics-prod:EU.job_20260625112201_003996_db1fd2,MERGE,2026-06-25 11:22:03,2026-06-25 11:22:04,1,5907984572,5908725760,21407,
acme-analytics-prod:EU.job_20260625112204_003999_dbe9d0,acme-analytics-prod:EU.job_20260625112201_003996_db1fd2,DROP_TABLE,2026-06-25 11:22:04,2026-06-25 11:22:05,1,0,10485760,23866,
acme-analytics-prod:EU.job_20260625112304_004010_76bffb,acme-analytics-prod:EU.job_20260625112304_004009_dc2cee,CREATE_TABLE_AS_SELECT,2026-06-25 11:23:04,2026-06-25 11:23:09,5,105950122195,105950216192,54649,
acme-analytics-prod:EU.job_20260625112309_004011_548f2f,acme-analytics-prod:EU.job_20260625112304_004009_dc2cee,MERGE,2026-06-25 11:23:09,2026-06-25 11:23:11,2,16015716145,16015949824,42862,
acme-analytics-prod:EU.job_20260625112311_004012_43968b,acme-analytics-prod:EU.job_20260625112304_004009_dc2cee,DROP_TABLE,2026-06-25 11:23:11,2026-06-25 11:23:14,3,0,10485760,18978,
acme-analytics-prod:EU.job_20260625112331_004020_5e96dc,acme-analytics-prod:EU.job_20260625112331_004019_86117c,CREATE_TABLE_AS_SELECT,2026-06-25 11:23:31,2026-06-25 11:23:58,27,242325623852,242325913600,278632,
acme-analytics-prod:EU.job_20260625112358_004021_e4f6ce,acme-analytics-prod:EU.job_20260625112331_004019_86117c,MERGE,2026-06-25 11:23:58,2026-06-25 11:24:20,23,36630617559,36630953984,246730,
acme-analytics-prod:EU.job_20260625112420_004022_a295b1,acme-analytics-prod:EU.job_20260625112331_004019_86117c,DROP_TABLE,2026-06-25 11:24:20,2026-06-25 11:24:41,21,0,10485760,361195,
acme-analytics-prod:EU.job_20260625112346_004024_68564c,acme-analytics-prod:EU.job_20260625112346_004023_c84e12,CREATE_TABLE_AS_SELECT,2026-06-25 11:23:46,2026-06-25 11:23:48,2,18819611921,18819842048,33731,
acme-analytics-prod:EU.job_20260625112348_004025_6d05dd,acme-analytics-prod:EU.job_20260625112346_004023_c84e12,MERGE,2026-06-25 11:23:48,2026-06-25 11:23:52,3,2844825057,2845835264,42457,
acme-analytics-prod:EU.job_20260625112352_004026_f1195c,acme-analytics-prod:EU.job_20260625112346_004023_c84e12,DROP_TABLE,2026-06-25 11:23:52,2026-06-25 11:23:54,3,0,10485760,48856,
acme-analytics-prod:EU.job_20260625125211_004053_af6e98,acme-analytics-prod:EU.job_20260625125211_004052_e41d61,CREATE_TABLE_AS_SELECT,2026-06-25 12:52:11,2026-06-25 12:52:36,25,298890765476,298891345920,368950,
acme-analytics-prod:EU.job_20260625125236_004054_4fe667,acme-analytics-prod:EU.job_20260625125211_004052_e41d61,MERGE,2026-06-25 12:52:36,2026-06-25 12:53:01,25,45181162223,45182091264,108097,
acme-analytics-prod:EU.job_20260625125301_004055_c434e3,acme-analytics-prod:EU.job_20260625125211_004052_e41d61,DROP_TABLE,2026-06-25 12:53:01,2026-06-25 12:53:23,21,0,10485760,192030,
acme-analytics-prod:EU.job_20260625125401_004061_ffc9b8,acme-analytics-prod:EU.job_20260625125401_004060_3d3871,CREATE_TABLE_AS_SELECT,2026-06-25 12:54:01,2026-06-25 12:54:02,1,42633118894,42634051584,14193,
acme-analytics-prod:EU.job_20260625125402_004062_cdef99,acme-analytics-prod:EU.job_20260625125401_004060_3d3871,MERGE,2026-06-25 12:54:02,2026-06-25 12:54:03,1,6444541228,6444548096,15417,
acme-analytics-prod:EU.job_20260625125403_004063_1cf28c,acme-analytics-prod:EU.job_20260625125401_004060_3d3871,DROP_TABLE,2026-06-25 12:54:03,2026-06-25 12:54:04,1,0,10485760,9814,
acme-analytics-prod:EU.job_20260625163400_004095_341c55,acme-analytics-prod:EU.job_20260625163400_004094_c19185,CREATE_TABLE_AS_SELECT,2026-06-25 16:34:00,2026-06-25 16:34:03,3,17510685440,17511219200,31930,
acme-analytics-prod:EU.job_20260625163403_004096_106229,acme-analytics-prod:EU.job_20260625163400_004094_c19185,MERGE,2026-06-25 16:34:03,2026-06-25 16:34:06,3,2646964078,2647654400,4857,
acme-analytics-prod:EU.job_20260625163406_004097_9ab988,acme-analytics-prod:EU.job_20260625163400_004094_c19185,DROP_TABLE,2026-06-25 16:34:06,2026-06-25 16:34:08,2,0,10485760,2286,
acme-analytics-prod:EU.job_20260625163407_004099_21c862,acme-analytics-prod:EU.job_20260625163407_004098_593a26,CREATE_TABLE_AS_SELECT,2026-06-25 16:34:07,2026-06-25 16:34:10,3,101779241896,101780029440,47529,
